StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q101,Q114_First Click,Q114_Last Click,Q114_Page Submit,Q114_Click Count,Q115,Q110_First Click,Q110_Last Click,Q110_Page Submit,Q110_Click Count,Q111,Q112_First Click,Q112_Last Click,Q112_Page Submit,Q112_Click Count,Q113,Q108_First Click,Q108_Last Click,Q108_Page Submit,Q108_Click Count,Q109,Q106_First Click,Q106_Last Click,Q106_Page Submit,Q106_Click Count,Q107,Q102_First Click,Q102_Last Click,Q102_Page Submit,Q102_Click Count,Q103,Q104_First Click,Q104_Last Click,Q104_Page Submit,Q104_Click Count,Q105,Q117_First Click,Q117_Last Click,Q117_Page Submit,Q117_Click Count,Q118,Q129_First Click,Q129_Last Click,Q129_Page Submit,Q129_Click Count,Q130,Q131_First Click,Q131_Last Click,Q131_Page Submit,Q131_Click Count,Q132,Q127_First Click,Q127_Last Click,Q127_Page Submit,Q127_Click Count,Q128,Q123_First Click,Q123_Last Click,Q123_Page Submit,Q123_Click Count,Q124,Q125_First Click,Q125_Last Click,Q125_Page Submit,Q125_Click Count,Q126,Q121_First Click,Q121_Last Click,Q121_Page Submit,Q121_Click Count,Q122,Q119_First Click,Q119_Last Click,Q119_Page Submit,Q119_Click Count,Q120,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,1,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,5,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,7,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,9,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,11,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,13,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,17,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,19,Q30_First Click,Q30_Last Click,Q30_Page Submit,Q30_Click Count,21,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,23,Q28_First Click,Q28_Last Click,Q28_Page Submit,Q28_Click Count,25,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,29,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,33,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,35,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,Q72,Q98_First Click,Q98_Last Click,Q98_Page Submit,Q98_Click Count,Q99,Q96_First Click,Q96_Last Click,Q96_Page Submit,Q96_Click Count,Q97,Q94_First Click,Q94_Last Click,Q94_Page Submit,Q94_Click Count,Q95,Q92_First Click,Q92_Last Click,Q92_Page Submit,Q92_Click Count,Q93,Q90_First Click,Q90_Last Click,Q90_Page Submit,Q90_Click Count,Q91,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q89,Q86_First Click,Q86_Last Click,Q86_Page Submit,Q86_Click Count,Q87,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,Q85,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,Q83,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,Q81,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,Q74,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76,SC0,Q_TotalDuration,ParticipantID,Version,Study,Session
2020-08-19 13:56:10,2020-08-19 13:58:31,0,107.198.89.31,100,140,1,2020-08-19 13:58:32,R_3MfW9yil7ZFtHlg,,,,,37.5890045166015625,-122.0460968017578125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.053,20.833,21.536,4,7,1.722,22.812,23.562,2,5,10.113,11.101,11.741,2,8,9.705,10.293,10.87,2,1,18.258,23.369,24.099,3,3,30.745,31.311,32.567,2,4,3.013,4.077,4.592,2,5,4.362,6.452,6.475,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,140,1082,D,,
2020-08-19 15:43:56,2020-08-19 15:47:28,0,172.58.19.31,100,211,1,2020-08-19 15:47:28,R_1jIKQhxUDhVCb86,,,,,33.8159942626953125,-117.96920013427734375,anonymous,EN,5.391,5.391,8.234,1,7,9.729,9.729,10.568,1,8,11.925,11.925,13.1,1,1,42.61,42.61,44.542,1,1,28.68,29.595,30.611,2,5,23.235,23.235,24.575,1,2,25.153,25.153,26.26,1,4,25.447,25.447,26.654,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,211,1091,C,,
2020-08-19 16:08:36,2020-08-19 16:12:47,0,50.93.222.105,100,250,1,2020-08-19 16:12:47,R_21d2FHcvsoOebbB,,,,,43.081207275390625,-89.38449859619140625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.879,26.088,26.565,2,5,8.881,8.881,10.353,1,3,10.812,10.812,11.993,1,6,4.98,4.98,5.955,1,8,8.032,8.032,9.644,1,5,63.69,63.69,65.184,1,5,4.316,4.316,5.834,1,3,5.706,7.225,9.77,2,3,14.088,14.934,15.419,2,4,11.149,11.149,12.447,1,6,13.109,13.109,14.767,1,1,15.627,15.627,16.831,1,6,16.746,16.746,18.357,1,3,18.319,18.319,19.504,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,250,1038,A,,
2020-08-19 17:44:13,2020-08-19 17:49:19,0,75.31.173.128,100,306,1,2020-08-19 17:49:19,R_2YDRRAtUuA8r5ZA,,,,,33.78729248046875,-117.923095703125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.514,10.514,11.887,1,7,46.531,46.531,48.486,1,4,19.449,19.449,21.3,1,2,21.481,21.481,23.282,1,4,44.833,44.833,46.845,1,4,56.624,58.305,59.576,2,8,82.835,82.835,84.134,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,306,1100,D,,
2020-08-19 19:04:14,2020-08-19 19:12:28,0,172.248.102.1,100,493,1,2020-08-19 19:12:28,R_1OHVB6QRcPPWT3t,,,,,34.15350341796875,-117.845703125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.516,31.516,32.898,1,5,15.052,15.052,17.194,1,3,13.516,13.516,14.896,1,6,8.145,8.145,9.173,1,8,26.983,26.983,28.183,1,5,19.795,19.795,33.273,1,2,17.217,17.217,26.895,1,6,17.141,17.141,19.003,1,3,73.607,76.243,77.856,2,8,23.242,23.242,27.195,1,6,33.74,33.74,35.08,1,7,44.171,44.171,45.066,1,7,62.442,62.442,65.539,1,5,51.281,51.281,52.136,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,493,1067,A,,
2020-08-20 08:32:26,2020-08-20 08:39:16,0,68.169.135.226,100,409,1,2020-08-20 08:39:16,R_30c33bQvdPjWofT,,,,,35.027801513671875,-85.1461029052734375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.872,19.827,20.492,2,5,35.157,35.157,36.016,1,3,10.736,10.736,11.2,1,6,5.227,5.573,6.079,2,8,12.271,12.271,12.967,1,5,34.476,34.476,35.611,1,2,21.074,21.074,21.651,1,6,20.398,20.398,21.297,1,3,38.847,38.847,39.325,1,8,26.151,26.151,26.639,1,6,21.932,22.44,22.749,2,5,25.975,25.975,26.579,1,5,33.255,33.255,33.911,1,5,87.172,87.172,88.376,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,409,1059,A,,
2020-08-20 11:10:16,2020-08-20 11:19:45,0,47.145.215.178,100,568,1,2020-08-20 11:19:45,R_2XpMaI0kpcmUNja,,,,,33.97760009765625,-117.7375030517578125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.859,31.859,38.724,1,2,33.725,33.725,34.984,1,1,31.81,31.81,33.111,1,1,9.855,9.855,11.446,1,4,9.198,9.198,10.844,1,6,42.201,75.376,85.848,3,1,65.782,65.782,66.615,1,7,15.986,15.986,17.638,1,8,40.179,40.179,41.299,1,7,67.308,67.308,69.162,1,1,36.651,36.651,37.325,1,8,50.609,50.609,51.656,1,2,15.815,15.815,16.591,1,8,40.317,40.317,41.247,1,5,8,568,1063,B,,
2020-08-20 12:04:41,2020-08-20 12:06:29,0,98.101.128.3,100,107,1,2020-08-20 12:06:29,R_Wl0VOGf2mqto4cF,,,,,35.415496826171875,-80.6143035888671875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.084,18.084,18.919,1,3,9.97,9.97,11.001,1,1,17.665,17.665,18.782,1,1,8.786,19.834,20.66,2,4,9.048,9.048,9.637,1,6,4.449,4.449,5.369,1,6,1.45,1.45,2.146,1,4,1.102,1.102,1.786,1,6,0.879,0.879,1.689,1,4,1.387,1.387,2.117,1,7,1.234,1.234,2.493,1,3,1.095,1.095,1.742,1,7,0.881,1.281,2.269,2,3,0.883,0.883,1.498,1,6,4,107,1055,B,,
2020-08-20 12:02:14,2020-08-20 12:07:05,0,184.99.60.181,100,291,1,2020-08-20 12:07:06,R_1DTNFaSPhdBt2K3,,,,,38.91290283203125,-104.7794036865234375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.072,27.072,28.016,1,1,13.91,13.91,15.232,1,1,23.741,23.741,24.851,1,1,22.758,22.758,23.734,1,5,27.282,27.282,28.311,1,5,28.474,28.474,29.575,1,1,16.008,16.008,17.158,1,2,25.296,25.931,26.495,2,8,16.398,16.398,17.831,1,2,14.601,15.4,16.12,2,8,8.599,9.376,10.137,2,8,20.669,20.669,21.746,1,1,10.057,10.057,11.032,1,4,12.195,12.195,13.235,1,8,5,291,1076,B,,
2020-08-20 13:02:48,2020-08-20 13:09:21,0,76.170.93.177,100,393,1,2020-08-20 13:09:21,R_2ZWTauEXY2nvMeK,,,,,33.8159942626953125,-117.96920013427734375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.716,19.716,22.327,1,5,15.732,15.732,16.942,1,3,6.981,8.543,9.441,2,6,6.302,6.302,7.262,1,8,8.9,8.9,10.014,1,5,13.872,17.782,28.559,2,2,7.084,7.084,10.605,1,6,31.854,31.854,33.363,1,4,23.743,23.743,24.964,1,4,53.87,53.87,54.89,1,6,39.808,39.808,41.638,1,7,39.462,39.462,46.233,1,2,56.011,56.011,57.527,1,5,17.739,17.739,20.443,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,393,1078,A,,
2020-08-20 16:02:54,2020-08-20 16:06:42,0,50.93.222.113,100,227,1,2020-08-20 16:06:42,R_1HM4bKSvHRkz8iJ,,,,,43.081207275390625,-89.38449859619140625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.575,14.797,15.648,2,5,12.818,12.818,13.735,1,3,15.176,15.176,15.98,1,6,8.152,8.152,8.995,1,8,12.516,12.516,13.283,1,5,19.419,19.419,20.253,1,5,4.739,5.973,6.765,2,6,16.235,16.235,17.047,1,6,11.661,11.661,13.087,1,1,24.59,26.068,26.885,2,8,19.133,23.009,24.558,3,4,10.503,10.503,11.288,1,8,11.715,11.715,12.373,1,8,17.558,19.002,20.076,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,227,1049,A,,
2020-08-20 16:04:09,2020-08-20 16:09:49,0,67.114.107.166,100,340,1,2020-08-20 16:09:49,R_ufiTajoRaDhPFKh,,,,,36.06829833984375,-119.0343017578125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.275,15.9,17.507,2,1,4.758,15.196,20.974,3,7,16.841,16.841,18.423,1,1,11.458,11.458,13.411,1,4,8.845,9.253,10.581,2,6,25.525,25.525,27.241,1,1,8.559,10.166,11.538,2,7,16.95,16.95,18.783,1,2,29.227,29.227,32.795,1,4,5.565,5.565,7.017,1,7,10.117,10.117,13.245,1,3,19.374,19.374,34.301,1,4,24.652,24.652,27.658,1,8,70.046,70.046,74.043,1,8,6,340,1066,B,,
2020-08-20 16:06:23,2020-08-20 16:11:39,0,76.170.116.23,100,315,1,2020-08-20 16:11:39,R_1itbwq6P8Cv8cK4,,,,,34.4463043212890625,-118.5355987548828125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.717,13.919,14.92,2,5,8.414,9.808,11.642,2,3,10.098,10.098,10.911,1,2,10.891,10.891,11.369,1,8,18.57,18.57,19.379,1,5,21.026,21.026,21.721,1,6,15.026,15.026,15.524,1,6,19.987,19.987,21.734,1,5,16.757,18.1,20.397,2,1,30.124,30.124,32.873,1,6,27.873,27.873,28.431,1,7,38.848,38.848,40.1,1,7,19.615,20.427,21.114,2,5,35.918,35.918,38.126,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,315,1115,A,,
2020-08-20 16:08:22,2020-08-20 16:18:45,0,138.23.140.92,100,623,1,2020-08-20 16:18:45,R_2YMxna66lC3lq5W,,,,,33.9532928466796875,-117.3961944580078125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.825,15.825,16.883,1,1,15.419,16.195,17.264,2,1,31.449,31.449,32.67,1,1,10.303,10.303,11.365,1,4,10.675,10.675,11.398,1,6,21.401,21.401,22.437,1,1,29.324,29.324,29.997,1,7,65.066,65.066,66.631,1,2,81.619,81.619,82.985,1,7,62.762,62.762,64.285,1,3,87.237,87.237,87.798,1,8,171.288,171.288,172.255,1,5,,,,,,,,,,,10,623,1068,B,,
2020-08-20 16:35:01,2020-08-20 16:37:40,0,76.219.214.33,100,158,1,2020-08-20 16:37:40,R_12clI98Xwlx2mKO,,,,,33.7073974609375,-117.7053985595703125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.303,8.303,9.216,1,7,14.461,15.67,18.138,2,4,9.689,9.689,13.157,1,8,8.231,8.231,9.552,1,4,30.614,31.974,33.1,2,6,14.41,14.41,15.335,1,3,18.106,28.25,28.985,2,7,24.948,24.948,25.815,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,158,1110,D,,
2020-08-20 17:09:38,2020-08-20 17:16:58,0,107.185.21.79,100,439,1,2020-08-20 17:16:58,R_24FYdRou1NwSUCX,,,,,34.3556060791015625,-119.070098876953125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.56,23.56,25.036,1,1,4.447,4.447,8.549,1,1,18.578,18.578,19.962,1,1,14.622,14.622,15.453,1,4,10.912,10.912,12.105,1,6,19.162,19.162,22.995,1,1,20.654,20.654,22.013,1,1,27.094,27.094,28.269,1,4,41.483,41.483,43.235,1,8,36.481,36.481,37.576,1,3,51.155,51.155,51.724,1,8,37.959,37.959,39.007,1,5,50.052,50.052,50.962,1,1,56.684,56.684,57.531,1,6,9,439,1072,B,,
2020-08-20 18:01:47,2020-08-20 18:07:41,0,169.235.64.155,100,353,1,2020-08-20 18:07:41,R_27DtcQ8m35iAFiY,,,,,33.9763946533203125,-117.33409881591796875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.729,23.324,25.098,2,5,16.131,16.131,18.329,1,3,7.347,7.347,10.643,1,6,20.761,23.401,24.424,2,8,10.62,10.62,11.723,1,5,18.958,19.479,27.847,2,2,13.677,13.677,14.985,1,3,7.73,7.73,10.945,1,3,22.044,22.044,23.616,1,4,24.042,24.042,28.642,1,6,18.065,45.237,46.286,2,1,16.808,16.808,29.628,1,2,33.903,33.903,35.328,1,8,36.05,36.05,37.532,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,353,1070,A,,
2020-08-21 10:00:33,2020-08-21 10:08:34,0,68.191.162.248,100,481,1,2020-08-21 10:08:35,R_1jPykWf0y6DMZiP,,,,,43.0334014892578125,-89.451202392578125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.245,30.245,32.95,1,1,23.016,23.016,29.259,1,1,48.053,48.053,49.463,1,1,10.475,18.383,24.331,2,4,9.354,9.354,10.058,1,6,22.427,22.427,23.371,1,6,27.253,27.253,28.665,1,7,23.007,23.007,30.096,1,8,10.149,10.149,10.825,1,7,27.13,27.13,29.069,1,5,49.804,49.804,50.688,1,2,36.406,36.406,37.824,1,7,43.988,43.988,45.935,1,4,45.472,45.472,70.535,1,7,9,481,1075,B,,
2020-08-21 12:08:14,2020-08-21 12:17:54,0,104.32.205.221,100,580,1,2020-08-21 12:17:54,R_2xDgKhQJWitgHij,,,,,33.9853973388671875,-117.8972015380859375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.746,16.746,18.988,1,1,17.208,17.208,39.397,1,1,42.198,42.198,44.065,1,1,20.873,20.873,33.929,1,4,7.973,7.973,9.68,1,6,29.716,32.277,32.845,2,1,21.577,21.577,24.167,1,7,42.263,42.263,43.542,1,8,12.488,12.488,19.167,1,7,94.703,94.703,97.959,1,8,88.659,88.659,91.132,1,6,43.217,43.217,48.686,1,5,66.139,66.139,68.825,1,3,,,,,,10,580,1064,B,,
2020-08-21 13:03:04,2020-08-21 13:07:07,0,172.88.237.109,100,242,1,2020-08-21 13:07:07,R_3GfidYe0ov0FOSb,,,,,33.8578033447265625,-117.786895751953125,anonymous,EN,10.564,10.564,11.584,1,3,12.811,14.024,15.057,2,8,8.493,8.493,9.535,1,1,35.074,35.074,36.42,1,1,23.549,23.549,25.343,1,4,18.894,18.894,21.24,1,2,65.643,65.643,66.632,1,4,50.438,50.438,51.601,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,242,1109,C,,
2020-08-21 14:13:15,2020-08-21 14:18:30,0,98.149.34.189,100,314,1,2020-08-21 14:18:30,R_3s5OATyIcDPmKoj,,,,,33.751800537109375,-117.993194580078125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.973,32.973,33.539,1,5,14.64,14.64,15.366,1,3,15.999,15.999,16.91,1,6,6.694,6.694,7.901,1,8,15.223,15.223,16.174,1,5,30.661,30.661,31.228,1,5,31.18,36.914,37.233,3,6,13.111,13.111,14.213,1,3,13.677,13.677,14.508,1,4,35.63,35.63,36.468,1,5,24.542,24.542,26.244,1,8,18.876,18.876,19.546,1,2,17.881,17.881,18.535,1,5,20.801,20.801,21.252,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,314,1089,A,,
2020-08-21 15:04:22,2020-08-21 15:12:47,0,71.147.56.16,100,504,1,2020-08-21 15:12:47,R_2AEk6kTtrPj2C7a,,,,,34.07159423828125,-118.01110076904296875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.733,26.733,28.087,1,1,30.34,30.34,32.048,1,1,62.865,62.865,66.352,1,1,23.597,23.597,24.705,1,8,17.679,17.679,18.587,1,8,27.817,27.817,29.471,1,1,37.95,37.95,40.654,1,5,43.434,43.434,44.85,1,2,12.65,12.65,14.021,1,8,80.442,83.495,87.786,2,1,29.35,29.35,30.514,1,6,11.467,13.341,14.624,2,8,12.684,12.684,14.581,1,4,20.024,21.026,22.492,2,2,5,504,1035,B,,
2020-08-23 12:28:40,2020-08-23 12:36:07,0,107.185.216.250,100,447,1,2020-08-23 12:36:08,R_27Jz8xBgSDGJy3O,,,,,34.210601806640625,-118.8715972900390625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.798,20.798,25.387,1,5,21.436,21.436,25.135,1,3,8.856,8.856,10.58,1,6,19.172,19.172,21.713,1,8,21.557,21.557,22.86,1,5,23.557,23.557,30.449,1,6,26.775,26.775,28.566,1,4,36.407,38.085,38.732,2,7,21.326,21.326,24.302,1,4,30.87,31.472,33.509,2,6,16.52,30.298,31.089,2,7,27.044,27.044,28.299,1,3,39.602,39.602,41.106,1,6,76.676,76.676,78.136,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,447,test,A,,
2020-08-24 12:07:00,2020-08-24 12:16:40,0,47.180.13.66,100,579,1,2020-08-24 12:16:40,R_6lfKyviC7sAYjLz,,,,,34.0121002197265625,-117.68830108642578125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.251,59.981,62.216,2,4,59.112,62.966,63.943,2,3,34.8,36.186,36.848,2,6,9.567,10.672,11.194,2,8,22.506,22.506,23.178,1,5,48.025,48.025,49.001,1,5,66.832,81.145,81.727,3,6,30.691,31.657,32.591,2,3,69.764,70.738,71.645,2,1,133.372,134.792,138.805,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,579,1116,A,,
2020-08-24 13:03:16,2020-08-24 13:07:50,0,12.235.190.79,100,273,1,2020-08-24 13:07:50,R_2viYfc8ElZOW4sF,,,,,43.081207275390625,-89.38449859619140625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.31,14.31,15.485,1,5,18.421,18.421,19.201,1,3,14.028,14.028,14.793,1,6,6.919,6.919,7.499,1,8,10.865,10.865,11.969,1,5,19.363,19.363,20.142,1,6,21.385,21.385,22.228,1,4,18.609,18.609,19.454,1,7,13.79,13.79,14.895,1,1,25.914,28.398,30.253,3,6,19.576,19.576,20.434,1,2,36.014,36.014,36.97,1,5,23.476,25.212,25.943,2,7,6.817,7.21,7.956,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,273,1074,A,,
